potassium zinc iodide,yoduro de potasio y zinc,
potassium zirconifluoride,zirconifluoruro po­tásico,
potassium zirconium chloride,cloruro de po­tasio y zirconio,
potassium zirconium sulfate,sulfato de pota­sio y zirconio,
potentiator,potenciador,
"""Potter's Compounds""","compuestos ""Pot­ter's""",
potting compound,compuestos de ceramiza­,
pour point,punto de vertido punto de go­teo,
pour point depressant,reductor del punto de goteo,
powder,polvo,
powder of Algaroth,polvo de Algaroth,
powder metallurgy,metalurgia de polvos,
pralidoxime methiodide,metyoduro de prali­doxima,
Prandtl number,índice de Prandtl,
praseodymia,praseodimia,
praseodymium,praseodimio,
pregneninolone,Pregneninolona,
4-pregnen-2l-o1-320-dione,4-pregnen-2 l-ol­320-diona,
pregnenolone,pregnenolona,
premix molding,moldeo con mezclado pre­vio,
prenitene,preniteno,
prepolymer,prepolímero,
prepreg,preimpregnado,
preservative,preservativo,
 primary azo dyes,colorantes azoicos prima­rios,
primary calcium phosphate,fosfato cáícico primario,
primuline dye,colorantes de primulina,
Prins reaction,reacción de Prins,
printing ink,tinta de imprenta,
pristane,pristano,
procaine hydrochloride,clorhidrato de pro­caína,
procaine penicillin G,penicilina G procaína,
process,proceso,
process industry,proceso industrial,
prodrug,profármaco,
producer gas,gas de generador,
progesterone,progesterona,
proguanyl,proguanil,
prolactin,prolactina,
prolamin,prolamina,
prolan,prolano,
proline,prolina,
prolipin,prolipina,
promoter  ,acelerador de catalizadores,
promoter in ore flotation,promotor de flota­ción de minerales,
proof,graduación del alcohol,
propachlor,propacloro,
propadiene,propadieno,
propanal,propanal,
propane,propano,
13-propanediamine,13-propanodiamina,
12-propanediol,12-propanodiol,
13-propanediol,13-propanodiol,
propane hydrate,hidrato de propano,
propanenitrile,propanonitrilo,
1-propanethiol,1-propanodiol,
propanol,propanol,
propanoic acid,ácido propanoico,
1-propanol,1-propanol,
2-propanol,2-propanol,
propanolamine,propanolamina,
2-propanol nitrate,nitrato de 2-propanol,
2-propanolpyridine,2-propanolpiridina,
4-propanolpyridine,4-propanolpiridina,
2-propanone,2-propanona,
2-propanone oxime,oxima de la 2-propano­na,
propanol chloride,cloruro de propanoílo,
propargite,propargila,
propargyl alcohol,alcohol propargílico,
propargyl bromide,bromuro de propargilo,
propargyl chloride,cloruro de propargilo,
propanone 80W,propanone SOW,
propellant,propulsor,
2-propenal,2-propenal,
propene,propeno,
propenenitrile,propenonitrilo,
2-propene-l-thiol,2-propeno-l-tiol,
propene-123-tricarboxylic,propeno-123-tri­carboxílico,
propenoic acid,ácido propenoico,
2-propen-l-ol,2-propen-l-ol,
propenyl alcohol,alcohol propenílico,
2-propenylamine,2-propenilamina,
p-propenylanisole,p-propenilanisol,
a-propenyldichlorohydrin,a-propenildiclor­hidrina,
propenyl guaethol,propenilguaetol,
propenyl guaiacol,propenilguayacol,
2-propenyl isothiocyanate,isotiocianato de 2­propenilo,
propineb,propineb,
propiodal,propiodal,
B-propiolactone,B-propiolactona,
propionaldehyde,propionaldehído,
propionamide nitrile,nitrilpropionamida,
propione,propiona,
propionic aldehyde,aldehído propiónico,
propionic anhydride,anhídrido propiónico,
propionitrile,propionitrilo,
propionylbenzene                      ,propionilbenceno,
propionic acid,acido propiónico,
propionyl chloride,cloruro de propionilo,
propionyl peroxide,peróxido de propionilo,
propiophenone,propiofenona,
propoxur,propoxur,
propoxyphene,propoxifeno,
n-propoxypropanol,n-propoxipropanol,
proppant,apeos,
propranolol,propanolol,
n-propyl acetate,acetato de n-propilo,
propyl acetone,propilacetona,
propyl alcohol,alcohol propílico,
sec-propyl alcohol,alcohol sec-propílico,
propyl aldehyde,propilaldehído,
n-propylamine,n-propilamina,
n-propylbenzene,n-propilbenceno,
propyl butyrate,butirato de propilo,
propyl chloride,cloruro de propilo,
propyl chlorosulfonate,clorosulfonato de pro­pilo,
n-propyl cyanide,cianuro de n-propilo,
propyl-35-düodo-4-oxo-1(4H)pyridineacetate,propil-35-diyodo-4-oxo-1(4H)piridina­cetato,
propylene,propileno,
propylene carbonate,carbonato de propile­no,
propylene chloride,cloruro de propileno,
propylene chlorohydrin,clorhidrina propilé pica,
propylenediamine,propilendiamina,
propylene dichloride,dicloruro de propileno,
propylene disulfate,disulfato de propileno,
12-propylene glycol,12-propilenglicol,
13-propylene glycol,13-propilenglicol,
propylene glycol alginate,alginato de propi­lenglicol,
propylene glycol distearate,diestearato de pro­pilenglicol,
propylene glycol monomethyl ether,propilen­glicol monometil éter,
propylene glycol monoricinoleate,monorrici­noleato de propilenglicol,
propylene glycol monostearate,monoesteara­to de propilenglicol,
propylene glycol phenyl ether,propilenglicol fenil éter,
propylene imine,propilenimina,
propylene oxide,óxido de propileno,
propyl formate,formiato de propilo,
propylformic acid,ácido propilfórmico,
n-propyl furoate,furoato de n-propilo,
propyl gallate,galato de propilo,
propyl-p-hydroxybenzoate,propil-p-hidroxi­benzoato,
propyliodone,propilyodona,
propyl isomer,propilisoma,
propylmagnesium bromide,bromuro de pro­pilmagnesio,
propylmalonic acid diethyl ester,éster dietí­lico del ácido propilmalónico,
n-propyl mercaptan,n-propilmercaptano,
2-n-propyl-4-methylpyrimidyl-6-NN-dime­thylcarbamate,2-n-propil-4-metilpirimi­midil-6-NN-dimetilcarbamato,
n-propyl nitrate,nitrato de n-propilo,
propylparaben,propilparabén,
6-propylpiperonyl butyl diethylene glycol ether,6-propilpiperonil butildietilengli­col éter,
n-propyl propionate,propionato de n-propi­lo,
propylpropyl pelargonate,pelargonato de propilo,
4-n-propylpyridine,4-n-propilpiridina,
propylthiouracil,propiltiouracilo,
n-propyltrichlorosilane,n-propiltriclorosila­no,
propyl xanthate,xantato de propilo,
propyne,propino,
2-propyn-l-ol,2-propin-l-ol,
prostacycline,prostaciclina,
prostaglandin,prostaglandina,
prosthetic group,grupo prostético,
protactinium,protactinio,
protamines,protaminas,
protease,proteasa,
protective coating,revestimiento protector,
protein,proteína,
protein hydrolyzate,hidrolizado de proteína,
protein single-cell,proteína de célula única,
protein spun,proteínas hiladas,
protein textured,proteínas texturizadas,
proteolysis,proteoysis,
prothrombin,protrombina,
protocatechuic aldehyde methyl ether,metil­éter del aldehído protocatéquico,
proton,protón,
protoplasm,protoplasma,
protoveratrine,protoveratrina,
provitamin,provitamina,
Prussian blue,azul de Prusia,
prussic acid,ácido prúsico,
Pschorr reaction,reacción de Pschorr,
pseudobutylene glycol,pseudobutilenglicol,
pseudocumene,pseudocumeno,
pseudocumidine,pseudocumidina,
pseudohexyl alcohol,alcohol pseudohexílico,
pseudoionone,pseudoionona,
psicain,psicaína,
psilocin,psilocina,
psilocybin,psilocibina,
psilomelane,psilomelano,
psychotropic drug,droga psicotrópica,
pteroylglutamic acid,ácido pteroilglutámico,
ptomaine,ptomaína,
ptyalin,ptialina,
pug mill,mezcladora de mortero,
pulegium oil,aceite de poleo,
pulegone,pulegona,
pulp paper,pasta de papel,
pultrusion,pultrusión,
pumice,piedra pómez,
Pummerer rearrangement,transposición de Pummerer,
punty,pontil,
Purdie (Irvine-Purdie) methylation,metila­ción de Purdie (Irvine-Purdie),
Purex process,método Purex purification,
purine,Purina,
purity chemical,pureza química,
puromycin,puromicina,
purple of Cassius,púrpura de Cassius,
purpurin,purpurina,
purpurin red,rojo purpurina,
putty,masilla,
putty powder,polvo de masilla,
PVC chlorinated,PVC clorado,
pyrazine hexahydride,hexahidruro de pira­zina,
pyrazole,pirazol,
pyrazoline,pirazolina,
quad,quad,
quadrupole resonance,resonancia cuadripo­la,
qualitative analysis,análisis cualitativo,
quantitative analysis,análisis cuantitativo,
quantum number,número cuántico,
quartz,cuarzo,
quartz fused,cuarzo fundido,
quassia,cuasia,
quaternary ammonium salt,sal de amonio cuaternario,
p-quaterphenyl,p-cuaterfenilo,
quebrachine,quebrachina,
quebracho,quebracho,
Quelet reaction,reacción de Quelet,
quench,temple,
quercetin,quercetina,
quinacridone,quinacridona,
quinacrine dihydrochloride,clorhidrato de quinacrina,
quinaldine,quinaldina,
quinaphthol,quinaftol,
quinhydrone,quinhidrona,
quinine,quinina,
quinine acid sulfate,sulfato ácido de quini­na,
quinine bisulfate,bisulfato de quinina,
quinizarin,quinizarina,
quinol,quinol,
quinoline,quinoleína,
quinoline dye,colorante de quinoleína,
8-quinolinol,8-quinolinol,
quinomethionate,quinometionato,
quinone,quinona,
p-quinonedioxime,p-quinonadioxima,
quinone oxime dye,colorante de quinonoxi­ma,
quinosol,quinosol,
quinoxaline,quinoxalina,
quinoxalinedithiol cyclic trithiocarbonate,tri­tiocarbonato cíclico de quínoxalinditiol,
quintozene,quintoceno,
R-acid,ácido R,
2R acid,ácido 2R,
racemization,racemización,
racephedrine,racefedrina,
racking,Estirado,
rad,rad,
radiation,radiación,
radiation biochemistry,bioquímica de la ra­diación,
radiation curing,curado con radiación,
radiation industrial,radiación industrial,
radiation ionizing,radiación ionizante,
radical,radical,
radioactive isotope,isótopo radiactivo,
radioactive waste,residuos radiactivos,
radioactivity,Radiactividad,
radiocarbon,radiocarbono,
radiochemistry,radioquímica,
radioisotope,radioisótopo,
radium,radio,
radium bromide,bromuro de radio,
radium carbonate,carbonato de radio,
radium chloride,cloruro de radio,
radium sulfate,sulfato de radio,
radon,radón,
raffinate,residuos de refinado,
raffinose,rafinosa,
rainfall induced,lluvia inducida,
Raman spectroscopy,espectroscopia Raman,
Ramberg-Backlund reaction,reacción de Ramberg-Backlund,
ramie,ramio,
Raney nickel,níquel Raney,
rankine,ramkine,
Raoult's law,ley de Raoult,
rapeseed meal,torta de semilla de colza,
rapeseed oil,aceite de semilla de colza,
rare herat,tierra raras,
rare gas,gas raro,
rare metal,metal raro,
Raschig phenol process,método del fenol de Raschig,
Raschig rings,anillos de Raschig,
rate of recovery,índice de recuperación,
rauwolfia,rauwolfia,
rayon,rayón,
rayon coning oil,aceites para bobinadode rayón,
raw material,materia prima,
RDGE,DGER,
reaction chemical,reacción química,
reaction nuclear,reacción nuclear,
reagent,reactivo,
rearrangement,transposición,
recipe,receta,
reclaiming,recuperación,
recombinant DNA,DNA recombinante,
reconstitution,reconstitución,
rectification,Rectificación,
recycling,reciclado,
red acetate,acetato rojo,
red arsenic,arsénico rojo,
red brass,laton rojo,
red glass,vidrio rojo,
red iron oxide,óxido rojo de hierro,
red iron trioxide,trióxido rojo de hierro,
red lake C,rojo de laca C,
red lead,plomo rojo,
red mud,barro rojo,
red ocher,ocre rojo,
red oil,aceite rojo,
redox,redox,
red oxide,óxido rojo,
red phosphorus,fósforo rojo,
red tide,marea roja,
reduced states,estados reducidos,
reduction,reducción,
Reed reaction,reacción de Reed,
refinery gas,gas de refinería,
refining,refinación,
reflux,reflujo,
reaction,reacción de Refor­matskii,
reforming,reformación,
refraction,refracción,
refractive,refraction,
index,índice de refracción,
refractory,refractario,
refrigerant,refrigerante,
regeneration,regeneración,
rehydration,rehidratación,
Reppe process,proceso de Reppe,
reprocessing,reprocesado,
reprography,reprografía,
resinamine,resinamina,
resene,reseno,
reserpine,resorcina,
resolving power,poder de resolución,
resonance,resonancia,
resorcinol,resorcina,
resorcinol acetate,acetato de resorcina,
resorcinol blue,azul de resorcina,
resorcinol diglycidyl ether,éter diglicidílico de la resorcina,
resorcinol dimethyl ether,éter dimetílico de la resorcina,
resorcinol-formaldehyde resin,resina de resorcina-formaldehído,
resorcinol monobenzoate,monobenzoato de resorcina,
resorcinolphthalein,resorcinftaleína,
resorcinolphthalein sodium,resorcinftaleína sódica,
a-resorcylic acid,ácido a-resorcílico,
?-resorcylic acid,ácido ?-resorcílico,
respiration,respiración,
retardes,retardados,
retene,reteno,
retinal,retinal,
retinene,retineno,
retinol,retinol,
retorting,retostar,
rhesus factor,factor rhesus,
rhizobitoxin,rizobitoxina,
rho acid,ácido ro,
rhodamine B,rhodamine toner,
rodamina B,tono de rodamina,
rhodamine,rodanina,
rhodinol,rodinol,
rhodinyl acetate,acetato de rodinilo,
rhodium,rodio,
rhodium carbonyl chloride,cloruro de rodio carbonilo,
rhodium chloride,cloruro de rodio,
rhodochrosite,rodocrosita,
rhodonite,rodonita,
rhodopsin,rodopsina,
rhodoxanthin,rodoxantina,
ruthenium chloride,cloruro de rutenio,
ruthenium red,rojo de rutenio,
ruthenium tetroxide,tetroxido de rutenio,
ruthenocene,rutenoceno,
rutile,rutilo,
Ruzicka large ring synthesis,sintesis de anillos grandes de Ruzicka,
ryania,riania,
Sabatier-Senderens reduction,reducción de Sabatier-Senderens,
d-saccharic acid,ácido d-sacárico,
saccharification,sacarificación,
saccharin,sacarina,
saccharolactic acid,ácido sacaroláctico,
Saccharose unit,unidad de sacarosa,
Sachsse process,método Sachsse,
S acid,ácido S,
2S acid,ácido 2S,
SAE steel,acero SAE,
safety engineering,ingeniería de seguridad,
safety glass,vidrio de seguridad,
safflower oil,aceite de cártamo,
safranine,safranina,
safrole,safrol,
sage oil,aceite de salvia,
sal ammoniac,sal amoníaco,
salicin,salicina,
salicylal,salicilal,
salicyl alcohol,alcohol salicílico,
salicyl alcohol glucoside,glucósido del alco­hol salicílico,
salicylaldehyde,salicilaldehído,
salicylamide,salicilamida,
salicylanilide,salicilanilida,
saponificación number,índice de saponificaclon,
saponin,saponina,
sapphire,zafiro,
saran,saran,
saran fiber,fibra de sarán,
sarcolysin,sarcolisina,
sarcosine,sarcosina,
sardine oil,aceite de sardinas,
Sarett oxidation,oxidación de Sarett,
sarro,sarina,
SASOL process,método SASOL,
satin spar,espato satinado,
satin white,blanco satinado,
saturation,saturación,
saveall,recoge-pasta,
savory oil,aceite de ajedrea,
saxitoxin,saxitoxina,
Saybolt Universal viscosity,viscosidad universal Saybolt,
Saytzeff (Zaitsev) rule,regla de Saytzeff (Zaitsev),
scale,costra de óxido balanza escala,
scale up,extrapolación,
scandium,escandio,
scandium fluoride,fluoruro de escandio,
scandium oxide,óxido de escandio,
scavenger Better,depurador,
Schaeffer acid,ácido de Schaefer,
Schaeffer's salt,sal de Schaeffer,
Scheele's green,verde de Scheele,
scheelite,Scheelita,
Schiemann reaction,reacción de Schiemann,
Schiff base,base de schiff,
Schmidlin ketene synthesis,síntesis de cete­nos de Schmidlin,
Schmidt reaction,reacción de Schmidt,
Scholl reaction,reacción de Scholl,
Scholler saccharification process,método de sacarificación de scholler,
Schorigin (Shorygin) reaction,reacción de Schorigin (Shorygin),
Schotten-Baumann reaction,reacción de Schotten-Baumann,
schradan,schradán,
Schweitzer's reagent,reactivo de Schweitzer,
scintillation counter,contador de centelleo,
scission,escision,
scleroprotein,escleroproteína,
Seaboard process,método Seaboard,
seal coal,carbón de mar,
sealant,compuesto obturador,
Searles Lake brine,saladar del Lago Searles,
seasoning,aderezar,
sea water,agua de mar,
sebacic acid,ácido sebácico,
sebaconitrile,sebaconitrilo,
sebacoyl chloride,cloruro de sebacoílo,
sebacylic acid,ácido sebacílico,
seconal sodium,seconal sódico,
secondary,secundario,
sedanolic acid,ácido sedanólico,
sedative,sedante,
sedimentation,sedimentación,
seed,Semilla,
Seger cone,cono de Seger,
Seidlitz salt,sal de Seidlitz,
seismotite,Seismotita,
selenic acid,ácido selénico,
seleniums acid,ácido selenioso,
selenium,selenio,
selenium diethyldithiocarbamate,dietilditio­carbamato de selenio,
selenium dimethyldithiocarbamate,dimetildi­tiocarbamato de selenio,
selenium dioxide,dióxido de selenio,
selenium sulfide,sulfuro de selenio,
selenium tetrafluoride,tetrafluoruro de sele­nio,
selenous acid,ácido selenioso,
selenous acid anhydride,anhídrido del ácido selenioso,
semicarbazide hydrochloride,clorhidrato de semicarbazida,
semiconductor,semiconductor,
semimicrochemistry,semimicroquímica,
facultad para hacer descubri­mientos casuales,,
serme,serina,
Serini reaction,reacción de Serini,
serotonin,serotomia,
serpentine,serpentina,
serum,suero,
serum albumin,albúmina sérica,
sesame oil,aceite de sésamo,
sesamex,sesamex,
sesamin,sesamina,
sesamolin,sesamolina,
sesone,sesona,
sesqui,sesqui,
sesquiterpene,sesquiterpeno,
sigma blade,hoja sigma,
sigma bond,enlace sigma,
silane,silano,
silane compounds,compuestos de silano,
silica,sílice,
silica fumed,sílice de humo,
silica fused,sílice fundida,
silica gel,gel de sílice,
silicate,Silicato,
silicid acid,ácido silícico,
silicochloroform,silicocloroformo,
silicomanganese,silicomanganeso,
Simmons-Smith reaction,reacción de Sim­mons-Smith,
Simonini reaction,reacción de Simonini,
Simonis chromone cyclization,Ciclidaciónde cromonas de Simonis,
Simons process,método Simons,
simple distillation,destilación simple,
sintering sisal,sinterización sisal,
B-sitosterol,B-sitosterol,
sizing compounds,compuestos para apres­tos,
skatole,escatol,
Skraup synthesis,síntesis de Skraup,
slack,apagar,
slaframine,slaframina,
slag,escoria,
slaked lime,cal apagada,
slashing compound,compuesto de encolado de urdimbre,
slash pine,pino de América Central,
slate,pizarra,
slate flour green slate,polvo de pizarra,
slave,esclavo,
slimicide,cienicida,
slip clay,arcilla resbaladiza,
sludge,barro,
slurry,mezcla,
slashing agent,compuesto de engrasado,
slush molding,fundido en molde metálico,
small,esmaltín,
smectic,esméctico,
smelting,fundido,
smokeless powder,pólvora sin humo,
smudge oil,aceite para fumigación,
snake venom,veneno de serpiente,
sneezing gas,gas de estornudar,
soap,jabon,
soap builder,modificador del jabón,
soap heavy metal,metal pesado de jabón,
soap soft,jabón blando,
soapstone,jaboncillo,
soda soda,sosa,
soda alum,alumbre de sosa,
soda ash,ceniza de sosa,
soda baking,sosa de cocinar,
soda calcined,sosa calcinada,
soda caustic,sosa cáustica,
soda crystals,cristales de sosa,
soda lime,cal sodada,
soda lime glass,vidrio de sosa y cal,
sodalite,sodalita,
sodamide,sodamida,
soda modified,sosa modificadas,
soda monohydrate,monohidrato de sosa,
soda natural,sosa natural,
soda niter,nitro de sosa,
soda pulp,pulpa de sosa,
soda washing,sosa para lavar,
?-sodio-sodium acetate,?-sodioacetato sódi­co,
sodium,sodio,
sodium abietate,abietato sódico,
sodium acetate,acetato sódico,
sodium acetone bisulfate,bisulfato sódico de cetona,
sodium acetylformate,acetilformiato sódico,
sodium acid carbonate,carbonato ácido só­dico,
sodium acid methanearsonate,metanoarso­nato ácido sódico,
sodium acid phosphate,fosfato ácido sódico,
sodium acid pyrophosphate,pirofosfato ácido sódico,
sodium acid sulfate,sulfato ácido sódico,
sodium acid sulfite,sulfato ácido sódico,
sodium acid tartrate,tartrato ácido sódico,
sodium alginate,alginato sódico,
sodium alkane sulfonate,alcanosulfonato sodico,
sodium alum,alumbre sódico,
sodium aluminate,aluminato sódico,
sodium aluminosilicate,aluminosilicato sodico,
sodium aluminum hydride,hidruro sódico alumínico,
sodium aluminum phosphate,fosfato sódico alumínico,
sodium aluminum silicofluoride,silicofluoru­ro sódico alumínico,
sodium aluminum sulfate,sulfato sódico alu­mínico,
sodium amalgam,amalgama de sodio,
sodium amide,amada sódica,
sodium aminophenylarsonate,aminofenilar­sonato sódico,
sodium ammonium hydrogen phosphate,hi­drogenofosfato sódico amónico,
sodium ammonium phosphate,fosfato sódico amónico,
sodium amytal,amital sódico,
sodium anilinearsonate,arsonato de sodio y anilina,
sodium antimonate,antimoniato sódico,
sodium arsanilate,arsanilato sódico,
sodium arsenate,arsenato sódico,
sodium arsenate,arsenito sódico,
sodium arsphenamine,arsfenamina,
sodium ascorbate,ascorbato sódico,
sodium azide,azada sódica,
sodium barbiturate,barbiturato sódico,
sodium benzenesulfonchloramine,bencenosul­foncloramina sodica,
sodium benzoate,benzoato sódico,
sodium benzosulfimide,benzosulfimida só­dica,
sodium benzylpenicillin,bencilpenicilina só­dica,
sodium benzyl succinate,bencilsuccinato só­dico,
sodium beryllium fluoride,fluoruro de sodio y berilio,
sodium bicarbonate,bicarbonato sódico,
sodium bichromate,bicromato sódico,
sodium bifluoride           ,bifluoruro sódico,
sodium biphosphate,bifosfato sódico,
sodium bis(2-methoxyethoxy)-aluminohydri de,bis(2-metoxietoxi)-aluminohidruro sódico,
sodium bismuthate,bismutato sódico,
sodium bisulfate,bisulfato sódico,
sodium bisulfade,bisulfuro sódico,
sodium bisulfate,bisulfato sódico,
sodium bitartrate,bitartrato sódico,
sodium bithionolate,bitionolato sódico,
sodium borate,borato sódico,
sodium borate anhydrous,borato sódico an­hidro,
sodium boroformate,boroformiato sódico,
sodium borohydride,borohidruro sódico,
sodium bromate,bromato sódico,
sodium bromide,bromuro sódico,
sodium bromate,bromato sódico,
sodium cacodylate,cacodilato sódico,
sodium carbonate,carbonato sódico,
sodium carbonate,carbonato sódico,
sodium carbonate monohydrate,carbonato sódico monohidratado,
sodium carbonate peroxide,peróxido del car­bonato,
sodium carbonate peroxohydrate,peroxohi­drato del carbonato sódico,
sodium carboxymethylcellulose,carboxime­tilcelulosa sódica,
sodium caseinate,caseinato sódico,
sodium catechol disulfonate,catecoldisulfo­nato sodico,
sodium cellulosate,celunosato sódico,
sodium chlorate,clorato sódico,
sodium chloraurate,cloroaurato sódico,
sodium chloride,cloruro sódico,
sodium chlorite,clorato sódico,
sodium chloroacetate,cloroacetato sódico,
sodium chloroaluminate,cnoroaluminato sódico,
sodium chloroaurate,cloroaurato sódico,
sodium-p-chloro-m-cresolate,p-cloro-m-cre­sonato sódico,
4-chlorophthalate,4-cloroftalato só­dico,
chloroplatinate,cloroplatinato sódi­co,
sodium-o-chlorotoluene-p-sulfonate,o-cloro­tonuen-p-sulfonato sódico,
sodium chromate,cromato sódico,
sodium chromate tetrahydrate,cromato sódico tetrahidratado,
sodium citrate,citrato sódico,
sodium copper chloride,cloruro de sodio y cobre,
sodium copper cyanide,cianuro de sodio y cobre,
sodium cyanate,cianato sódico,
sodium cyanide,cianuro sódico,
sodium cyanoaurite,cianoaurito sódico,
sodium cyanocuprate,cianocuprato sódico,
sodium-2-cyanoethanesulfonate,2-cianoeta nosulfonato sódico,
sodium cyclamate,ciclamato sodico,
sodium decametaphosphate,decametafosfato sódico,
sodium dehydroacetate,deshidroacetato só­dico,
sodium deoxycholate,desoxicolate sódico,
sodium dextran sulfate,sulfato de sodio y dextrano,
sodium-35-diacetamido-245-triiobenzoate,35-diacetamido-245-triyodobenzoato sódico,
sodium diacetate,diacetato sódico,
sodium diatrizoate,diatrizoato sódico,
sodium-l-diazo-2-naphthol-4-sulfonate,1-diazo-2-naftol-4-sulfonato sódico,
sodium-??-dichloroisobutyrate,??-dicloroi-sobutirato sódico,
sodium dichloroisocyanurate,dicloroisocia­nurato sódico,
sodium-24-dichlorophenoxyacetate,24-di­clorofenoxiacetato sódico,
sodium-24-dichlorophenoxyethyl sulfate,24­diclorofenoxietilsulfato sódico,
sodium-22-dichloropropionate,22-dicloro­propionato sódico,
sodium dihydrogen phosphate,hidrógeno fos­fato sódico,
sodium dihydroxyethylglycine,dihidroxietil­glicina sódica,
sodium dimethylarsenate,dimetilarsenato só­dico,
sodium dimethyldithiocarbamate,dimetilditio­carbamato sódico,
sodium dinitro-o-cresylate,dinitro-o-cresilato sodico,
sodium dioctyl sulfosuccinate,dioctilsufosuc­cinato sodico,
sodium dioxide,dióxido sódico,
sodium dispersion,dispersión de sodio,
sodium dithionate,ditionato sódico,
sodium dithionate,ditionato sódico,
sodium diuranate,diuranato sódico,
sodium dodecylbenzenesulfonate,dodecilben­cenosulfonato sódico,
sodium dodecyldiphenyl disulfonate,do­decilfeniloxidodisulfonato sódico,
sodium edetate,edetato sódico,
sodium erythorbate,eritorbato sódico,
sodium ethoxide,etóxido sódico,
sodium ethylate,enlato sódico,
sodium ethylenebisdithiocarbamate,etilenbis­ditiocarbamato sódico,
sodium-2-ethylhexylsulfoacetate,2-etilhexil­sulfoacetato sódico,
sodium ethylmercurithiosalicylate,etilmercu­ritiosalicilato sódico,
sodium ethyl oxalacetate,etiloxalacetato só­dico,
sodium ethylxanthate,etilxantato sódico,
sodium ferricyanide,ferricianuro sódico,
sodium ferrocyanide,ferrocianuro sódico,
sodium fluoborate,fluoborato sódico,
sodium fluophosphate,fluofosfato sódico,
sodium fluorescein,fluoresceína sódica,
sodium fluoride,fluoruro sódico,
sodium fluoroacetate,fluoacetato sódico,
sodium fluoroborate,fluoroborato sódico,
sodium fluorophosphate,fluofosfato sódico,
sodium fluorosilicate,fluosilicato sódico,
sodium formaldehyde bisulfate,formaldehído bisulf to sódico,
sodium formaldehyde hydrosulfite,formalde­hído hidrosulfito sódico,
sodium formaldehyde sulfoxylate,formalde­hído sulfoxilato sódico,
sodium formate,formiato sódico,
sodium glucoheptonate,Glucoheptonato sodico,
sodium gluconate,gluconato sódico,
sodium glucosulfone,glucosulfona sódica,
sodium glutamate,glutamato sódico,
sodium glycolate,glicolato sódico,
sodium gold chloride,cloruro de sodio y oro,
sodium gold cyanide,cianuro de sodio y oro,
sodium guanylate,guanilato sódico,
sodium heparin,heparina sódica,
sodium heptametaphosphate,heptametafosfa­to sódico,
sodium hexachloroosmate,hexacloroosmiato,
sodium hexachloroplatinate,hexacloroplatina­to sódico,
sodium hexafluorosilicate,hexafluosilicato sódico,
sodium hexametaphosphate,hexametafosfato sódico,
sodium hexylene glycol monoborate,hexilen­glicol-monoborato sódico,
sodium hydrate,hidrato sódico,
sodium hydride,hidruro sódico,
sodium hydrogen sulfide,sulfhidrato sódico,
sodium hydrogen sulfite,hidrogenosulfito sódico,
sodium hydrosulfide,hidrosulfuro sódico,
sodium hydrosulfite,hidrosulfito sódico,
sodium hydroxide,hidróxido sódico,
sodium hypochlorite,hipoclorito sódico,
sodium hypophosphite,hipofosfito sódico,
sodium hyposulfate,hiposulfato sódico,
sodium inosinate,inosinato sódico,
sodium iodate,yodato sódico,
sodium iodide,yoduro sódico,
sodium iodide I-131,yoduro sódico (I-131),
sodium iodipamide,yodipamida sódica,
 sodium iodomethanesulfonate,yodometano­sulfonato sodico,
 sodium iothalamate,yotalamato sódico,
 sodium ipodate,ipodato sódico,
 sodium iron pyrophosphate,pirofosfato sodio y hierro,
 sodium isoascorbate,isoascorbato sódico,
 sodium isobutylxanthate,isobutilxantato só­dico,
sodium i sopropylxanthate,isopropilxantato sódico,
sodium lactate,lactato sódico,
sodium-n-lauroyl sarcosinate,n-lauroilsarco­sinato sódico,
sodium lauryl sulfate,laurilsulfato sódico,
sodium-lead alloy,aleación de sodio y plo­n1 O,
sodium lead hyposulfate,hiposulfito de sodio y plomo,
sodium lead thiosulfate,tiosulfato de sodio y plomo,
sodium lignosulfonate,lignosulfonato sódico,
sodium liothyronine,liotironina sódica,
sodium MBT,MBT sódico,
sodium mercaptoacetate,mercaptoacetato só­dico,
sodium-2-mercaptobenzothiazole,2-mercap­tobenzotiazol sódico,
sodium metabisulfite,metabisulfito sódico,
sodium metaborate,metaborato sódico,
sodium metanilate,metanilato sódico,
sodium metaperiodate,metaperyodato sódi­co,
sodium metaphosphate,metafosfato sódico,
sodium metasilicate anhydrous,metasilicato sódico anhidro,
sodium metavanadate,metavanadato sódico,
sodium methacrylate,metacrilato sódico,
sodium methanearsonate,metanoarsonato sódico,
sodium methiodal,metiodal sódico,
sodium methylate,metilato sódico,
sodium methyl carbonate,metilcarbonato só­dico,
soduimN-methyldithiocarbamate dihydrate,N-metilditiocarbamato sódico dihidra­tado,
sodium-N-methyl-N-oleoyl taurate,N-metil­N-oleoil taurato sódico,
sodium methyl siliconate,metal siliconato só­dico,
sodium N-methyltaurate,N-metiltaurato só­dico,
sodium molybdate,molibdato sódico,
sodium-l2-molybdophosphate,12-molibdo­fosfato sódico,
Sodium -l2-molybdosilicate,12-molibdosilica­to sódico,
sodium monoxide,monóxido sódico,
sodium myristyl sulfate,miristilsulfato sodico,
sodium naphthalenesulfonate,Naftale   sulfo­nato sódico,
sodium naphthenate,naftenato sódico,
sodium naphthionate,naftionato sódico,
sodium naphthylaminesulfonate,naftilamina­sulforato sódico,
sodium niobate,niobato sódico,
sodium nitrate,nitrato sódico,
